row,space_group,split,split_id
368510,15,train,0
368511,14,train,0
368512,5,train,0
368513,14,train,0
368514,15,train,0
368515,14,train,0
368516,2,train,0
368517,2,train,0
368518,14,train,0
368519,2,train,0
368520,2,train,0
368521,57,train,0
368522,61,train,0
368523,2,train,0
368524,2,val,1
368525,2,train,0
368526,14,train,0
368527,2,train,0
368528,2,train,0
368529,15,train,0
368530,13,train,0
368531,15,train,0
368532,15,val,1
368533,23,train,0
368534,23,train,0
368535,14,train,0
368536,14,train,0
368537,2,val,1
368538,14,train,0
368539,14,train,0
368540,14,train,0
368541,2,train,0
368542,9,train,0
368543,9,train,0
368544,19,train,0
368545,163,train,0
368546,167,train,0
368547,163,test,2
368548,163,train,0
368549,167,train,0
368550,167,train,0
368551,41,train,0
368552,41,val,1
368553,19,train,0
368554,14,train,0
368555,2,test,2
368556,2,train,0
368557,14,val,1
368558,14,test,2
368559,96,train,0
368560,19,train,0
368561,15,train,0
368562,14,train,0
368563,14,train,0
368564,15,train,0
368565,14,train,0
368566,14,train,0
368567,2,train,0
368568,2,train,0
368569,2,train,0
368570,2,test,2
368571,2,train,0
368572,14,train,0
368573,2,test,2
368574,14,train,0
368575,2,train,0
368576,14,val,1
368577,2,train,0
368578,2,test,2
368579,15,train,0
368580,2,train,0
368581,19,train,0
368582,14,train,0
368583,2,val,1
368584,2,train,0
368585,2,train,0
368586,14,test,2
368587,2,train,0
368588,218,train,0
368589,2,train,0
368590,61,train,0
368591,29,test,2
368592,19,train,0
368593,2,val,1
368594,2,train,0
368595,14,train,0
368596,61,train,0
368597,2,val,1
368598,2,train,0
368599,15,train,0
368600,60,train,0
368601,2,train,0
368602,14,test,2
368603,14,train,0
368604,14,train,0
368605,2,train,0
368606,14,val,1
368607,2,train,0
368608,2,train,0
368609,61,train,0
368610,2,train,0
368611,2,train,0
368612,14,train,0
368613,14,train,0
368614,14,test,2
368615,14,train,0
368616,2,train,0
368617,2,train,0
368618,2,train,0
368619,14,train,0
368620,146,train,0
368621,2,train,0
368622,14,train,0
368623,86,test,2
368624,13,train,0
368625,13,val,1
368626,13,train,0
368627,61,train,0
368628,223,test,2
368629,14,test,2
368630,2,train,0
368631,11,train,0
368632,11,train,0
368633,19,train,0
368634,23,train,0
368635,23,train,0
368636,14,train,0
368637,5,train,0
368638,41,train,0
368639,41,train,0
368640,2,train,0
368641,19,train,0
368642,2,train,0
368643,225,val,1
368644,14,train,0
368645,2,val,1
368646,60,train,0
368647,19,train,0
368648,14,train,0
368649,14,test,2
368650,2,train,0
368651,15,train,0
368652,2,test,2
368653,14,train,0
368654,88,test,2
368655,2,train,0
368656,15,train,0
368657,14,train,0
368658,14,train,0
368659,29,train,0
368660,19,test,2
368661,19,train,0
368662,19,test,2
368663,2,train,0
368664,2,train,0
368665,19,train,0
368666,19,train,0
368667,2,train,0
368668,19,train,0
368669,14,train,0
368670,14,train,0
368671,19,train,0
368672,14,train,0
368673,15,test,2
368674,61,train,0
368675,14,val,1
368676,2,train,0
368677,2,val,1
368678,2,train,0
368679,14,train,0
368680,2,train,0
368681,14,train,0
368682,2,train,0
368683,2,train,0
368684,2,train,0
368685,2,train,0
368686,2,train,0
368687,2,train,0
368688,15,train,0
368689,2,train,0
368690,14,val,1
368691,14,val,1
368692,2,train,0
368693,2,train,0
368694,14,train,0
368695,14,train,0
368696,14,train,0
368697,2,train,0
368698,148,train,0
368699,63,test,2
368700,2,val,1
368701,14,train,0
368702,96,val,1
368703,96,train,0
368704,92,train,0
368705,2,val,1
368706,2,train,0
368707,4,train,0
368708,4,train,0
368709,2,train,0
368710,5,train,0
368711,2,test,2
368712,14,test,2
368713,2,train,0
368714,2,train,0
368715,2,test,2
368716,15,val,1
368717,2,train,0
368718,147,train,0
368719,2,train,0
368720,2,train,0
368721,14,test,2
368722,2,train,0
368723,14,train,0
368724,61,train,0
368725,19,train,0
368726,15,train,0
368727,14,train,0
368728,14,train,0
368729,14,train,0
368730,2,train,0
368731,19,train,0
368732,14,train,0
368733,14,train,0
368734,2,train,0
368735,2,train,0
368736,2,train,0
368737,14,train,0
368738,2,train,0
368739,2,train,0
368740,2,train,0
368741,14,train,0
368742,14,train,0
368743,2,train,0
368744,2,train,0
368745,2,train,0
368746,5,train,0
368747,4,train,0
368748,15,train,0
368749,18,train,0
368750,18,test,2
368751,18,train,0
368752,18,train,0
368753,18,train,0
368754,2,train,0
368755,2,test,2
368756,4,val,1
368757,4,train,0
368758,14,train,0
368759,14,train,0
368760,15,val,1
368761,154,test,2
368762,43,train,0
368763,14,train,0
368764,14,train,0
368765,14,train,0
368766,14,train,0
368767,14,train,0
368768,33,train,0
368769,4,train,0
368770,7,train,0
368771,14,train,0
368772,2,train,0
368773,19,train,0
368774,61,train,0
368775,88,train,0
368776,14,train,0
368777,15,test,2
368778,2,val,1
368779,14,test,2
368780,14,train,0
368781,163,val,1
368782,163,test,2
368783,163,train,0
368784,163,train,0
368785,15,val,1
368786,15,train,0
368787,14,train,0
368788,14,train,0
368789,2,train,0
368790,61,train,0
368791,2,train,0
368792,2,train,0
368793,15,train,0
368794,76,train,0
368795,2,train,0
368796,2,train,0
368797,14,train,0
368798,1,train,0
368799,29,val,1
368800,14,train,0
368801,19,train,0
368802,19,train,0
368803,14,train,0
368804,15,train,0
368805,19,train,0
368806,4,train,0
368807,15,train,0
368808,61,val,1
368809,14,train,0
368810,33,train,0
368811,61,val,1
368812,4,train,0
368813,5,train,0
368814,2,train,0
368815,14,train,0
368816,166,train,0
368817,53,train,0
368818,14,train,0
368819,14,train,0
368820,2,train,0
368821,4,train,0
368822,15,train,0
368823,14,train,0
368824,14,train,0
368825,4,train,0
368826,14,train,0
368827,14,train,0
368828,2,train,0
368829,2,train,0
368830,43,train,0
368831,14,train,0
368832,2,train,0
368833,43,train,0
368834,2,val,1
368835,14,train,0
368836,33,train,0
368837,15,train,0
368838,43,train,0
368839,15,val,1
368840,60,train,0
368841,60,train,0
368842,96,train,0
368843,15,train,0
368844,2,test,2
368845,60,train,0
368846,15,train,0
368847,4,train,0
368848,14,train,0
368849,2,train,0
368850,12,train,0
368851,14,train,0
368852,148,train,0
368853,97,train,0
368854,19,val,1
368855,14,train,0
368856,2,test,2
368857,14,train,0
368858,19,train,0
368859,61,train,0
368860,2,train,0
368861,19,train,0
368862,19,train,0
368863,2,train,0
368864,14,train,0
368865,14,train,0
368866,14,train,0
368867,14,train,0
368868,139,train,0
368869,2,train,0
368870,2,test,2
368871,2,val,1
368872,2,train,0
368873,14,train,0
368874,2,train,0
368875,2,train,0
368876,4,test,2
368877,148,test,2
368878,213,train,0
368879,14,train,0
368880,11,train,0
368881,167,val,1
368882,12,train,0
368883,12,train,0
368884,12,train,0
368885,220,train,0
368886,14,train,0
368887,62,train,0
368888,2,val,1
368889,15,train,0
368890,14,train,0
368891,64,train,0
368892,14,train,0
368893,14,val,1
368894,15,train,0
368895,14,train,0
368896,14,train,0
368897,14,train,0
368898,2,train,0
368899,33,train,0
368900,19,train,0
368901,4,train,0
368902,2,train,0
368903,225,train,0
368904,14,train,0
368905,60,train,0
368906,14,train,0
368907,14,train,0
368908,18,test,2
368909,14,train,0
368910,14,train,0
368911,88,train,0
368912,14,train,0
368913,14,train,0
368914,9,train,0
368915,14,train,0
368916,14,train,0
368917,14,train,0
368918,14,train,0
368919,19,train,0
368920,2,train,0
368921,2,train,0
368922,2,train,0
368923,2,train,0
368924,2,train,0
368925,2,val,1
368926,2,train,0
368927,2,test,2
368928,2,val,1
368929,2,train,0
368930,2,train,0
368931,2,val,1
368932,2,train,0
368933,2,train,0
368934,2,test,2
368935,2,test,2
368936,2,train,0
368937,2,train,0
368938,2,train,0
368939,2,train,0
368940,14,train,0
368941,15,val,1
368942,14,test,2
368943,14,test,2
368944,4,test,2
368945,19,train,0
368946,19,train,0
368947,19,train,0
368948,14,train,0
368949,2,test,2
368950,4,train,0
368951,14,train,0
368952,56,train,0
368953,15,train,0
368954,4,train,0
368955,2,train,0
368956,148,val,1
368957,2,train,0
368958,2,train,0
368959,33,val,1
368960,4,train,0
368961,19,train,0
368962,15,val,1
368963,15,train,0
368964,15,train,0
368965,15,train,0
368966,9,val,1
368967,13,train,0
368968,61,train,0
368969,15,train,0
368970,2,train,0
368971,2,train,0
368972,15,train,0
368973,130,train,0
368974,15,test,2
368975,15,train,0
368976,1,train,0
368977,1,train,0
368978,80,test,2
368979,4,train,0
368980,14,train,0
368981,14,train,0
368982,2,train,0
368983,14,train,0
368984,14,train,0
368985,14,train,0
368986,2,train,0
368987,2,test,2
368988,2,val,1
368989,2,train,0
368990,2,val,1
368991,2,train,0
368992,2,train,0
368993,2,train,0
368994,225,train,0
368995,225,test,2
368996,225,train,0
368997,225,train,0
368998,14,train,0
368999,14,train,0
369000,14,test,2
369001,14,train,0
369002,14,train,0
369003,14,train,0
369004,14,val,1
369005,14,train,0
369006,14,train,0
369007,14,train,0
369008,14,train,0
369009,14,train,0
369010,2,train,0
369011,14,train,0
369012,14,train,0
369013,2,train,0
369014,14,test,2
369015,2,train,0
369016,2,test,2
369017,61,train,0
369018,4,train,0
369019,19,train,0
369020,33,train,0
369021,14,train,0
369022,167,train,0
369023,2,train,0
369024,2,train,0
369025,2,train,0
369026,14,train,0
369027,2,test,2
369028,2,train,0
369029,43,train,0
369030,14,val,1
369031,61,train,0
369032,15,val,1
369033,14,train,0
369034,14,train,0
369035,14,train,0
369036,29,train,0
369037,9,train,0
369038,15,train,0
369039,14,train,0
369040,4,train,0
369041,15,train,0
369042,14,train,0
369043,2,train,0
369044,222,train,0
369045,4,train,0
369046,61,train,0
369047,14,test,2
369048,14,train,0
369049,15,train,0
369050,14,train,0
369051,14,train,0
369052,14,train,0
369053,19,train,0
369054,60,train,0
369055,15,train,0
369056,77,test,2
369057,60,train,0
369058,2,train,0
369059,176,train,0
369060,4,train,0
369061,2,train,0
369062,2,train,0
369063,19,test,2
369064,11,train,0
369065,5,train,0
369066,5,val,1
369067,33,train,0
369068,15,train,0
369069,14,train,0
369070,15,val,1
369071,19,test,2
369072,15,train,0
369073,12,test,2
369074,14,val,1
369075,14,train,0
369076,2,train,0
369077,14,test,2
369078,14,val,1
369079,14,train,0
369080,2,train,0
369081,176,train,0
369082,2,train,0
369083,61,test,2
369084,14,train,0
369085,7,train,0
369086,14,train,0
369087,14,train,0
369088,61,train,0
369089,2,train,0
369090,15,train,0
369091,33,train,0
369092,221,train,0
369093,14,train,0
369094,15,train,0
369095,15,train,0
369096,4,train,0
369097,15,val,1
369098,15,test,2
369099,2,train,0
369100,14,train,0
369101,15,train,0
369102,19,train,0
369103,2,train,0
369104,2,train,0
369105,14,train,0
369106,19,test,2
369107,2,train,0
369108,15,val,1
369109,2,test,2
369110,2,val,1
369111,2,train,0
369112,2,train,0
369113,15,test,2
369114,2,train,0
369115,14,train,0
369116,2,train,0
369117,19,train,0
369118,2,train,0
369119,2,train,0
369120,19,train,0
369121,14,train,0
369122,19,val,1
369123,2,train,0
369124,2,train,0
369125,4,val,1
369126,14,train,0
369127,14,train,0
369128,14,test,2
369129,14,train,0
369130,14,train,0
369131,2,train,0
369132,2,val,1
369133,14,train,0
369134,2,test,2
369135,2,val,1
369136,15,val,1
369137,2,train,0
369138,2,train,0
369139,218,val,1
369140,56,train,0
369141,148,train,0
369142,117,train,0
369143,2,train,0
369144,19,train,0
369145,33,train,0
369146,15,train,0
369147,85,train,0
369148,15,train,0
369149,62,train,0
369150,230,train,0
369151,230,train,0
369152,82,val,1
369153,51,train,0
369154,15,train,0
369155,14,train,0
369156,225,train,0
369157,87,train,0
369158,167,train,0
369159,166,train,0
369160,166,train,0
369161,14,train,0
369162,14,train,0
369163,29,train,0
369164,15,train,0
369165,14,train,0
369166,2,train,0
369167,15,val,1
369168,14,train,0
369169,4,train,0
369170,18,train,0
369171,14,train,0
369172,147,train,0
369173,148,train,0
369174,2,test,2
369175,2,train,0
369176,2,train,0
369177,2,train,0
369178,2,test,2
369179,2,train,0
369180,4,train,0
369181,2,train,0
369182,14,train,0
369183,2,test,2
369184,14,train,0
369185,14,train,0
369186,14,train,0
369187,14,train,0
369188,14,train,0
369189,14,train,0
369190,15,train,0
369191,14,val,1
369192,33,train,0
369193,15,train,0
369194,15,train,0
369195,2,train,0
369196,5,train,0
369197,33,train,0
369198,2,train,0
369199,2,test,2
369200,14,val,1
369201,15,train,0
369202,2,test,2
369203,11,train,0
369204,14,val,1
369205,19,train,0
369206,14,train,0
369207,14,test,2
369208,14,train,0
369209,9,train,0
369210,2,train,0
369211,2,train,0
369212,1,train,0
369213,14,val,1
369214,14,test,2
369215,4,train,0
369216,2,train,0
369217,14,train,0
369218,2,train,0
369219,14,train,0
369220,15,train,0
369221,14,train,0
369222,52,train,0
369223,52,val,1
369224,52,train,0
369225,52,train,0
369226,2,train,0
369227,14,train,0
369228,2,train,0
369229,14,train,0
369230,14,val,1
369231,14,train,0
369232,12,train,0
369233,14,val,1
369234,14,test,2
369235,2,test,2
369236,14,val,1
369237,33,test,2
369238,2,train,0
369239,2,test,2
369240,14,train,0
369241,14,train,0
369242,14,train,0
369243,14,test,2
369244,61,train,0
369245,152,test,2
369246,154,train,0
369247,14,train,0
369248,15,train,0
369249,15,train,0
369250,14,train,0
369251,14,val,1
369252,4,train,0
369253,61,train,0
369254,2,val,1
369255,14,train,0
369256,60,test,2
369257,15,train,0
369258,218,train,0
369259,14,test,2
369260,19,train,0
369261,14,train,0
369262,14,train,0
369263,141,test,2
369264,118,train,0
369265,141,val,1
369266,122,train,0
369267,141,val,1
369268,118,val,1
369269,141,train,0
369270,122,train,0
369271,2,train,0
369272,14,test,2
369273,2,train,0
369274,62,val,1
369275,57,val,1
369276,19,train,0
369277,15,train,0
369278,19,val,1
369279,11,train,0
369280,14,train,0
369281,19,train,0
369282,14,test,2
369283,2,val,1
369284,14,train,0
369285,15,val,1
369286,2,val,1
369287,4,train,0
369288,14,train,0
369289,148,train,0
369290,46,train,0
369291,15,train,0
369292,14,val,1
369293,2,train,0
369294,19,test,2
369295,15,train,0
369296,14,val,1
369297,14,train,0
369298,14,train,0
369299,14,train,0
369300,14,train,0
369301,1,train,0
369302,5,train,0
369303,14,train,0
369304,14,val,1
369305,14,train,0
369306,15,train,0
369307,15,train,0
369308,9,train,0
369309,15,val,1
369310,14,train,0
369311,2,train,0
369312,2,val,1
369313,15,train,0
369314,19,test,2
369315,33,train,0
369316,4,train,0
369317,4,val,1
369318,123,train,0
369319,15,test,2
369320,15,train,0
369321,14,train,0
369322,15,train,0
369323,4,train,0
369324,19,train,0
369325,2,train,0
369326,14,test,2
369327,19,train,0
369328,14,train,0
369329,14,train,0
369330,2,train,0
369331,14,train,0
369332,61,train,0
369333,9,train,0
369334,19,train,0
369335,2,train,0
369336,15,train,0
369337,15,test,2
369338,2,train,0
369339,2,train,0
369340,2,train,0
369341,14,train,0
369342,2,train,0
369343,33,train,0
369344,2,train,0
369345,2,val,1
369346,2,train,0
369347,14,train,0
369348,14,train,0
369349,14,train,0
369350,2,train,0
369351,14,train,0
369352,14,train,0
369353,14,train,0
369354,18,train,0
369355,2,val,1
369356,2,train,0
369357,14,train,0
369358,2,train,0
369359,2,val,1
369360,2,train,0
369361,29,train,0
369362,19,train,0
369363,19,train,0
369364,13,train,0
369365,19,train,0
369366,15,test,2
369367,2,test,2
369368,9,train,0
369369,61,train,0
369370,14,train,0
369371,14,train,0
369372,2,val,1
369373,61,train,0
369374,14,train,0
369375,2,train,0
369376,14,val,1
369377,2,train,0
369378,14,train,0
369379,60,train,0
369380,14,train,0
369381,61,val,1
369382,14,train,0
369383,2,val,1
369384,2,train,0
369385,61,train,0
369386,2,train,0
369387,14,train,0
369388,14,train,0
369389,14,val,1
369390,60,train,0
369391,60,train,0
369392,60,val,1
369393,60,train,0
369394,60,train,0
369395,60,train,0
369396,15,train,0
369397,197,train,0
369398,14,train,0
369399,15,train,0
369400,1,train,0
369401,15,train,0
369402,19,train,0
369403,142,val,1
369404,4,train,0
369405,14,val,1
369406,14,train,0
369407,148,train,0
369408,14,val,1
369409,19,train,0
369410,61,train,0
369411,14,train,0
369412,62,test,2
369413,8,train,0
369414,8,test,2
369415,7,train,0
369416,14,test,2
369417,14,test,2
369418,14,train,0
369419,61,train,0
369420,14,train,0
369421,2,train,0
369422,15,train,0
369423,14,train,0
369424,14,train,0
369425,4,train,0
369426,4,train,0
369427,14,test,2
369428,14,train,0
369429,61,train,0
369430,61,val,1
369431,14,train,0
369432,14,train,0
369433,139,train,0
369434,33,train,0
369435,146,val,1
369436,33,train,0
369437,14,train,0
369438,14,train,0
369439,4,train,0
369440,19,test,2
369441,14,train,0
369442,14,train,0
369443,15,train,0
369444,2,val,1
369445,14,val,1
369446,14,train,0
369447,14,train,0
369448,198,train,0
369449,198,train,0
369450,198,train,0
369451,14,train,0
369452,14,test,2
369453,15,train,0
369454,14,train,0
369455,4,train,0
369456,1,train,0
369457,15,train,0
369458,61,train,0
369459,4,train,0
369460,14,train,0
369461,14,train,0
369462,2,train,0
369463,198,test,2
369464,60,train,0
369465,2,val,1
369466,2,train,0
369467,2,train,0
369468,15,train,0
369469,217,train,0
369470,4,train,0
369471,15,train,0
369472,14,train,0
369473,14,test,2
369474,14,train,0
369475,2,train,0
369476,2,train,0
369477,2,val,1
369478,14,train,0
369479,14,train,0
369480,2,train,0
369481,2,train,0
369482,18,val,1
369483,18,train,0
369484,15,train,0
369485,19,train,0
369486,14,train,0
369487,2,train,0
369488,15,test,2
369489,15,train,0
369490,14,train,0
369491,15,train,0
369492,4,test,2
369493,85,train,0
369494,14,train,0
369495,2,train,0
369496,23,val,1
369497,2,train,0
369498,2,test,2
369499,14,train,0
369500,14,train,0
369501,139,train,0
369502,139,train,0
369503,166,train,0
369504,2,train,0
369505,2,train,0
369506,60,train,0
369507,173,train,0
369508,173,train,0
369509,173,train,0
369510,173,train,0
369511,2,train,0
369512,14,val,1
369513,15,train,0
369514,2,train,0
369515,19,val,1
369516,148,val,1
369517,14,val,1
369518,2,train,0
369519,14,train,0
369520,15,train,0
369521,14,train,0
369522,128,train,0
369523,15,train,0
369524,2,train,0
369525,2,train,0
369526,2,test,2
369527,2,train,0
369528,14,train,0
369529,19,train,0
369530,2,val,1
369531,4,train,0
369532,14,train,0
369533,14,train,0
369534,2,train,0
369535,61,train,0
369536,12,train,0
