row,id,space_group,crystal_system,crystal_system_id
322588,7031231,14,Monoclinic,1
322589,7031233,14,Monoclinic,1
322590,7031234,14,Monoclinic,1
322591,7031235,2,Triclinic,0
322592,7031236,2,Triclinic,0
322593,7031237,15,Monoclinic,1
322594,7031238,2,Triclinic,0
322595,7031239,2,Triclinic,0
322596,7031240,14,Monoclinic,1
322597,7031241,14,Monoclinic,1
322598,7031242,2,Triclinic,0
322599,7031243,14,Monoclinic,1
322600,7031244,14,Monoclinic,1
322601,7031245,2,Triclinic,0
322602,7031246,2,Triclinic,0
322603,7031247,14,Monoclinic,1
322604,7031248,2,Triclinic,0
322605,7031249,61,Orthorhombic,2
322606,7031250,14,Monoclinic,1
322607,7031251,2,Triclinic,0
322608,7031252,14,Monoclinic,1
322609,7031253,61,Orthorhombic,2
322610,7031254,14,Monoclinic,1
322611,7031255,2,Triclinic,0
322612,7031256,15,Monoclinic,1
322613,7031257,14,Monoclinic,1
322614,7031258,14,Monoclinic,1
322615,7031259,14,Monoclinic,1
322616,7031260,2,Triclinic,0
322617,7031261,1,Triclinic,0
322618,7031262,13,Monoclinic,1
322619,7031263,15,Monoclinic,1
322620,7031264,14,Monoclinic,1
322621,7031265,19,Orthorhombic,2
322622,7031266,29,Orthorhombic,2
322623,7031267,2,Triclinic,0
322624,7031268,15,Monoclinic,1
322625,7031269,14,Monoclinic,1
322626,7031270,14,Monoclinic,1
322627,7031271,2,Triclinic,0
322628,7031272,61,Orthorhombic,2
322629,7031273,18,Orthorhombic,2
322630,7031274,14,Monoclinic,1
322631,7031275,2,Triclinic,0
322632,7031276,2,Triclinic,0
322633,7031277,19,Orthorhombic,2
322634,7031278,14,Monoclinic,1
322635,7031279,14,Monoclinic,1
322636,7031280,15,Monoclinic,1
322637,7031281,15,Monoclinic,1
322638,7031282,61,Orthorhombic,2
322639,7031283,61,Orthorhombic,2
322640,7031284,2,Triclinic,0
322641,7031285,2,Triclinic,0
322642,7031286,29,Orthorhombic,2
322643,7031287,15,Monoclinic,1
322644,7031288,2,Triclinic,0
322645,7031289,14,Monoclinic,1
322646,7031290,15,Monoclinic,1
322647,7031291,2,Triclinic,0
322648,7031292,2,Triclinic,0
322649,7031293,2,Triclinic,0
322650,7031294,2,Triclinic,0
322651,7031295,14,Monoclinic,1
322652,7031296,14,Monoclinic,1
322653,7031297,61,Orthorhombic,2
322654,7031298,56,Orthorhombic,2
322655,7031299,14,Monoclinic,1
322656,7031300,2,Triclinic,0
322657,7031301,15,Monoclinic,1
322658,7031302,14,Monoclinic,1
322659,7031303,14,Monoclinic,1
322660,7031304,14,Monoclinic,1
322661,7031305,19,Orthorhombic,2
322662,7031306,14,Monoclinic,1
322663,7031307,14,Monoclinic,1
322664,7031308,2,Triclinic,0
322665,7031309,33,Orthorhombic,2
322666,7031310,33,Orthorhombic,2
322667,7031311,14,Monoclinic,1
322668,7031312,2,Triclinic,0
322669,7031313,2,Triclinic,0
322670,7031314,15,Monoclinic,1
322671,7031315,14,Monoclinic,1
322672,7031316,2,Triclinic,0
322673,7031317,2,Triclinic,0
322674,7031318,142,Tetragonal,3
322675,7031319,19,Orthorhombic,2
322676,7031320,14,Monoclinic,1
322677,7031321,14,Monoclinic,1
322678,7031322,14,Monoclinic,1
322679,7031323,14,Monoclinic,1
322680,7031324,14,Monoclinic,1
322681,7031325,14,Monoclinic,1
322682,7031326,14,Monoclinic,1
322683,7031327,14,Monoclinic,1
322684,7031328,14,Monoclinic,1
322685,7031329,14,Monoclinic,1
322686,7031330,2,Triclinic,0
322687,7031331,2,Triclinic,0
322688,7031332,2,Triclinic,0
322689,7031333,2,Triclinic,0
322690,7031334,2,Triclinic,0
322691,7031335,2,Triclinic,0
322692,7031336,14,Monoclinic,1
322693,7031337,14,Monoclinic,1
322694,7031338,2,Triclinic,0
322695,7031339,2,Triclinic,0
322696,7031341,2,Triclinic,0
322697,7031342,2,Triclinic,0
322698,7031343,2,Triclinic,0
322699,7031346,14,Monoclinic,1
322700,7031347,2,Triclinic,0
322701,7031348,14,Monoclinic,1
322702,7031349,2,Triclinic,0
322703,7031350,2,Triclinic,0
322704,7031351,2,Triclinic,0
322705,7031352,14,Monoclinic,1
322706,7031353,18,Orthorhombic,2
322707,7031354,14,Monoclinic,1
322708,7031355,14,Monoclinic,1
322709,7031356,14,Monoclinic,1
322710,7031357,14,Monoclinic,1
322711,7031358,14,Monoclinic,1
322712,7031359,29,Orthorhombic,2
322713,7031360,61,Orthorhombic,2
322714,7031361,14,Monoclinic,1
322715,7031362,14,Monoclinic,1
322716,7031363,14,Monoclinic,1
322717,7031364,2,Triclinic,0
322718,7031365,2,Triclinic,0
322719,7031366,14,Monoclinic,1
322720,7031367,14,Monoclinic,1
322721,7031368,14,Monoclinic,1
322722,7031369,14,Monoclinic,1
322723,7031370,14,Monoclinic,1
322724,7031371,2,Triclinic,0
322725,7031372,15,Monoclinic,1
322726,7031373,15,Monoclinic,1
322727,7031374,60,Orthorhombic,2
322728,7031375,166,Trigonal,4
322729,7031376,166,Trigonal,4
322730,7031377,164,Trigonal,4
322731,7031378,166,Trigonal,4
322732,7031379,166,Trigonal,4
322733,7031380,164,Trigonal,4
322734,7031381,14,Monoclinic,1
322735,7031382,7,Monoclinic,1
322736,7031383,14,Monoclinic,1
322737,7031384,14,Monoclinic,1
322738,7031385,88,Tetragonal,3
322739,7031386,14,Monoclinic,1
322740,7031387,2,Triclinic,0
322741,7031388,2,Triclinic,0
322742,7031389,14,Monoclinic,1
322743,7031390,15,Monoclinic,1
322744,7031391,14,Monoclinic,1
322745,7031392,14,Monoclinic,1
322746,7031393,2,Triclinic,0
322747,7031394,57,Orthorhombic,2
322748,7031395,2,Triclinic,0
322749,7031396,2,Triclinic,0
322750,7031397,29,Orthorhombic,2
322751,7031398,15,Monoclinic,1
322752,7031399,2,Triclinic,0
322753,7031400,148,Trigonal,4
322754,7031401,148,Trigonal,4
322755,7031402,14,Monoclinic,1
322756,7031403,14,Monoclinic,1
322757,7031404,15,Monoclinic,1
322758,7031405,15,Monoclinic,1
322759,7031406,2,Triclinic,0
322760,7031407,14,Monoclinic,1
322761,7031408,2,Triclinic,0
322762,7031409,14,Monoclinic,1
322763,7031410,14,Monoclinic,1
322764,7031411,14,Monoclinic,1
322765,7031412,2,Triclinic,0
322766,7031413,2,Triclinic,0
322767,7031414,2,Triclinic,0
322768,7031415,14,Monoclinic,1
322769,7031416,4,Monoclinic,1
322770,7031417,14,Monoclinic,1
322771,7031418,2,Triclinic,0
322772,7031419,14,Monoclinic,1
322773,7031420,14,Monoclinic,1
322774,7031421,14,Monoclinic,1
322775,7031422,148,Trigonal,4
322776,7031423,2,Triclinic,0
322777,7031424,14,Monoclinic,1
322778,7031425,88,Tetragonal,3
322779,7031426,15,Monoclinic,1
322780,7031427,2,Triclinic,0
322781,7031428,14,Monoclinic,1
322782,7031429,2,Triclinic,0
322783,7031430,15,Monoclinic,1
322784,7031431,13,Monoclinic,1
322785,7031433,2,Triclinic,0
322786,7031434,13,Monoclinic,1
322787,7031435,15,Monoclinic,1
322788,7031436,15,Monoclinic,1
322789,7031437,19,Orthorhombic,2
322790,7031438,61,Orthorhombic,2
322791,7031439,14,Monoclinic,1
322792,7031440,14,Monoclinic,1
322793,7031441,33,Orthorhombic,2
322794,7031442,14,Monoclinic,1
322795,7031443,4,Monoclinic,1
322796,7031444,14,Monoclinic,1
322797,7031445,14,Monoclinic,1
322798,7031446,61,Orthorhombic,2
322799,7031447,43,Orthorhombic,2
322800,7031448,14,Monoclinic,1
322801,7031449,2,Triclinic,0
322802,7031450,2,Triclinic,0
322803,7031451,2,Triclinic,0
322804,7031452,70,Orthorhombic,2
322805,7031453,70,Orthorhombic,2
322806,7031454,14,Monoclinic,1
322807,7031455,29,Orthorhombic,2
322808,7031456,14,Monoclinic,1
322809,7031457,2,Triclinic,0
322810,7031458,14,Monoclinic,1
322811,7031459,14,Monoclinic,1
322812,7031460,14,Monoclinic,1
322813,7031461,14,Monoclinic,1
322814,7031462,14,Monoclinic,1
322815,7031463,14,Monoclinic,1
322816,7031464,19,Orthorhombic,2
322817,7031465,14,Monoclinic,1
322818,7031466,2,Triclinic,0
322819,7031467,2,Triclinic,0
322820,7031468,148,Trigonal,4
322821,7031469,2,Triclinic,0
322822,7031470,15,Monoclinic,1
322823,7031471,7,Monoclinic,1
322824,7031472,33,Orthorhombic,2
322825,7031473,2,Triclinic,0
322826,7031474,14,Monoclinic,1
322827,7031475,2,Triclinic,0
322828,7031476,33,Orthorhombic,2
322829,7031477,14,Monoclinic,1
322830,7031478,94,Tetragonal,3
322831,7031479,2,Triclinic,0
322832,7031480,142,Tetragonal,3
322833,7031481,2,Triclinic,0
322834,7031482,2,Triclinic,0
322835,7031483,2,Triclinic,0
322836,7031484,14,Monoclinic,1
322837,7031485,9,Monoclinic,1
322838,7031486,2,Triclinic,0
322839,7031487,14,Monoclinic,1
322840,7031488,1,Triclinic,0
322841,7031489,2,Triclinic,0
322842,7031490,5,Monoclinic,1
322843,7031491,18,Orthorhombic,2
322844,7031492,2,Triclinic,0
322845,7031493,14,Monoclinic,1
322846,7031494,14,Monoclinic,1
322847,7031495,15,Monoclinic,1
322848,7031496,14,Monoclinic,1
322849,7031497,2,Triclinic,0
322850,7031498,2,Triclinic,0
322851,7031499,2,Triclinic,0
322852,7031500,2,Triclinic,0
322853,7031501,2,Triclinic,0
322854,7031502,5,Monoclinic,1
322855,7031503,148,Trigonal,4
322856,7031504,148,Trigonal,4
322857,7031505,15,Monoclinic,1
322858,7031506,2,Triclinic,0
322859,7031507,14,Monoclinic,1
322860,7031508,14,Monoclinic,1
322861,7031509,14,Monoclinic,1
322862,7031510,14,Monoclinic,1
322863,7031511,15,Monoclinic,1
322864,7031512,14,Monoclinic,1
322865,7031513,14,Monoclinic,1
322866,7031514,14,Monoclinic,1
322867,7031515,14,Monoclinic,1
322868,7031516,61,Orthorhombic,2
322869,7031517,88,Tetragonal,3
322870,7031518,78,Tetragonal,3
322871,7031519,2,Triclinic,0
322872,7031520,144,Trigonal,4
322873,7031521,14,Monoclinic,1
322874,7031522,14,Monoclinic,1
322875,7031523,14,Monoclinic,1
322876,7031524,2,Triclinic,0
322877,7031525,14,Monoclinic,1
322878,7031526,14,Monoclinic,1
322879,7031527,14,Monoclinic,1
322880,7031528,2,Triclinic,0
322881,7031529,2,Triclinic,0
322882,7031530,60,Orthorhombic,2
322883,7031531,14,Monoclinic,1
322884,7031532,15,Monoclinic,1
322885,7031533,19,Orthorhombic,2
322886,7031534,148,Trigonal,4
322887,7031535,14,Monoclinic,1
322888,7031537,2,Triclinic,0
322889,7031538,20,Orthorhombic,2
322890,7031539,4,Monoclinic,1
322891,7031540,2,Triclinic,0
322892,7031541,14,Monoclinic,1
322893,7031542,60,Orthorhombic,2
322894,7031543,15,Monoclinic,1
322895,7031544,14,Monoclinic,1
322896,7031545,43,Orthorhombic,2
322897,7031546,2,Triclinic,0
322898,7031550,14,Monoclinic,1
322899,7031551,2,Triclinic,0
322900,7031552,60,Orthorhombic,2
322901,7031553,61,Orthorhombic,2
322902,7031554,2,Triclinic,0
322903,7031555,14,Monoclinic,1
322904,7031556,19,Orthorhombic,2
322905,7031557,14,Monoclinic,1
322906,7031558,14,Monoclinic,1
322907,7031559,14,Monoclinic,1
322908,7031560,14,Monoclinic,1
322909,7031561,33,Orthorhombic,2
322910,7031562,19,Orthorhombic,2
322911,7031563,60,Orthorhombic,2
322912,7031564,14,Monoclinic,1
322913,7031565,15,Monoclinic,1
322914,7031566,15,Monoclinic,1
322915,7031567,2,Triclinic,0
322916,7031568,15,Monoclinic,1
322917,7031569,2,Triclinic,0
322918,7031570,14,Monoclinic,1
322919,7031571,2,Triclinic,0
322920,7031572,2,Triclinic,0
322921,7031573,2,Triclinic,0
322922,7031574,14,Monoclinic,1
322923,7031575,2,Triclinic,0
322924,7031576,2,Triclinic,0
322925,7031577,15,Monoclinic,1
322926,7031578,15,Monoclinic,1
322927,7031579,14,Monoclinic,1
322928,7031580,15,Monoclinic,1
322929,7031581,14,Monoclinic,1
322930,7031582,206,Cubic,6
322931,7031583,206,Cubic,6
322932,7031584,206,Cubic,6
322933,7031585,206,Cubic,6
322934,7031586,14,Monoclinic,1
322935,7031587,15,Monoclinic,1
322936,7031588,2,Triclinic,0
322937,7031589,176,Hexagonal,5
322938,7031590,14,Monoclinic,1
322939,7031591,14,Monoclinic,1
322940,7031592,14,Monoclinic,1
322941,7031593,14,Monoclinic,1
322942,7031594,14,Monoclinic,1
322943,7031595,19,Orthorhombic,2
322944,7031596,2,Triclinic,0
322945,7031597,2,Triclinic,0
322946,7031598,135,Tetragonal,3
322947,7031599,12,Monoclinic,1
322948,7031600,8,Monoclinic,1
322949,7031601,2,Triclinic,0
322950,7031602,2,Triclinic,0
322951,7031603,13,Monoclinic,1
322952,7031604,14,Monoclinic,1
322953,7031605,15,Monoclinic,1
322954,7031606,60,Orthorhombic,2
322955,7031607,60,Orthorhombic,2
322956,7031608,60,Orthorhombic,2
322957,7031609,29,Orthorhombic,2
322958,7031610,60,Orthorhombic,2
322959,7031611,9,Monoclinic,1
322960,7031612,2,Triclinic,0
322961,7031613,14,Monoclinic,1
322962,7031614,14,Monoclinic,1
322963,7031615,61,Orthorhombic,2
322964,7031616,2,Triclinic,0
322965,7031617,2,Triclinic,0
322966,7031618,15,Monoclinic,1
322967,7031619,7,Monoclinic,1
322968,7031620,2,Triclinic,0
322969,7031621,2,Triclinic,0
322970,7031622,15,Monoclinic,1
322971,7031623,15,Monoclinic,1
322972,7031624,15,Monoclinic,1
322973,7031625,14,Monoclinic,1
322974,7031626,15,Monoclinic,1
322975,7031627,15,Monoclinic,1
322976,7031628,15,Monoclinic,1
322977,7031629,43,Orthorhombic,2
322978,7031630,2,Triclinic,0
322979,7031631,2,Triclinic,0
322980,7031632,13,Monoclinic,1
322981,7031633,2,Triclinic,0
322982,7031634,2,Triclinic,0
322983,7031635,5,Monoclinic,1
322984,7031636,15,Monoclinic,1
322985,7031637,4,Monoclinic,1
322986,7031638,154,Trigonal,4
322987,7031639,19,Orthorhombic,2
322988,7031640,14,Monoclinic,1
322989,7031641,13,Monoclinic,1
322990,7031642,13,Monoclinic,1
322991,7031643,15,Monoclinic,1
322992,7031644,15,Monoclinic,1
322993,7031645,13,Monoclinic,1
322994,7031646,14,Monoclinic,1
322995,7031647,14,Monoclinic,1
322996,7031648,14,Monoclinic,1
322997,7031649,14,Monoclinic,1
322998,7031650,14,Monoclinic,1
322999,7031651,2,Triclinic,0
323000,7031652,14,Monoclinic,1
323001,7031653,14,Monoclinic,1
323002,7031654,14,Monoclinic,1
323003,7031655,2,Triclinic,0
323004,7031656,14,Monoclinic,1
323005,7031657,2,Triclinic,0
323006,7031658,15,Monoclinic,1
323007,7031659,2,Triclinic,0
323008,7031660,14,Monoclinic,1
323009,7031661,29,Orthorhombic,2
323010,7031662,2,Triclinic,0
323011,7031663,14,Monoclinic,1
323012,7031664,15,Monoclinic,1
323013,7031665,2,Triclinic,0
323014,7031666,2,Triclinic,0
323015,7031667,2,Triclinic,0
323016,7031668,2,Triclinic,0
323017,7031669,14,Monoclinic,1
323018,7031670,9,Monoclinic,1
323019,7031671,2,Triclinic,0
323020,7031672,2,Triclinic,0
323021,7031673,56,Orthorhombic,2
323022,7031674,15,Monoclinic,1
323023,7031675,60,Orthorhombic,2
323024,7031676,82,Tetragonal,3
323025,7031677,4,Monoclinic,1
323026,7031678,14,Monoclinic,1
323027,7031679,14,Monoclinic,1
323028,7031680,61,Orthorhombic,2
323029,7031681,2,Triclinic,0
323030,7031682,14,Monoclinic,1
323031,7031683,2,Triclinic,0
323032,7031684,14,Monoclinic,1
323033,7031685,2,Triclinic,0
323034,7031686,2,Triclinic,0
323035,7031687,14,Monoclinic,1
323036,7031688,56,Orthorhombic,2
323037,7031689,14,Monoclinic,1
323038,7031690,14,Monoclinic,1
323039,7031691,15,Monoclinic,1
323040,7031692,2,Triclinic,0
323041,7031693,158,Trigonal,4
323042,7031694,14,Monoclinic,1
323043,7031695,15,Monoclinic,1
323044,7031696,2,Triclinic,0
323045,7031697,2,Triclinic,0
323046,7031698,14,Monoclinic,1
323047,7031699,15,Monoclinic,1
323048,7031700,2,Triclinic,0
323049,7031701,55,Orthorhombic,2
323050,7031702,62,Orthorhombic,2
323051,7031703,147,Trigonal,4
323052,7031704,147,Trigonal,4
323053,7031705,147,Trigonal,4
323054,7031706,147,Trigonal,4
323055,7031707,147,Trigonal,4
323056,7031708,9,Monoclinic,1
323057,7031709,14,Monoclinic,1
323058,7031710,15,Monoclinic,1
323059,7031711,2,Triclinic,0
323060,7031712,70,Orthorhombic,2
323061,7031713,2,Triclinic,0
323062,7031714,29,Orthorhombic,2
323063,7031715,14,Monoclinic,1
323064,7031716,2,Triclinic,0
323065,7031717,2,Triclinic,0
323066,7031718,14,Monoclinic,1
323067,7031719,14,Monoclinic,1
323068,7031720,2,Triclinic,0
323069,7031725,14,Monoclinic,1
323070,7031726,176,Hexagonal,5
323071,7031727,2,Triclinic,0
323072,7031729,15,Monoclinic,1
323073,7031730,46,Orthorhombic,2
323074,7031731,14,Monoclinic,1
323075,7031732,2,Triclinic,0
323076,7031733,14,Monoclinic,1
323077,7031734,13,Monoclinic,1
323078,7031735,2,Triclinic,0
323079,7031736,2,Triclinic,0
323080,7031737,14,Monoclinic,1
323081,7031738,14,Monoclinic,1
323082,7031739,15,Monoclinic,1
323083,7031740,15,Monoclinic,1
323084,7031741,2,Triclinic,0
323085,7031742,14,Monoclinic,1
323086,7031743,13,Monoclinic,1
323087,7031744,13,Monoclinic,1
323088,7031745,14,Monoclinic,1
323089,7031746,14,Monoclinic,1
323090,7031747,14,Monoclinic,1
323091,7031748,2,Triclinic,0
323092,7031749,33,Orthorhombic,2
323093,7031750,2,Triclinic,0
323094,7031751,14,Monoclinic,1
323095,7031752,14,Monoclinic,1
323096,7031753,2,Triclinic,0
323097,7031754,2,Triclinic,0
323098,7031755,2,Triclinic,0
323099,7031756,2,Triclinic,0
323100,7031757,15,Monoclinic,1
323101,7031758,19,Orthorhombic,2
323102,7031759,2,Triclinic,0
323103,7031760,4,Monoclinic,1
323104,7031761,2,Triclinic,0
323105,7031762,2,Triclinic,0
323106,7031763,15,Monoclinic,1
323107,7031764,148,Trigonal,4
323108,7031765,88,Tetragonal,3
323109,7031766,19,Orthorhombic,2
323110,7031767,19,Orthorhombic,2
323111,7031768,19,Orthorhombic,2
323112,7031769,5,Monoclinic,1
323113,7031770,14,Monoclinic,1
323114,7031771,14,Monoclinic,1
323115,7031773,15,Monoclinic,1
323116,7031774,2,Triclinic,0
323117,7031775,2,Triclinic,0
323118,7031776,2,Triclinic,0
323119,7031777,2,Triclinic,0
323120,7031778,63,Orthorhombic,2
323121,7031779,63,Orthorhombic,2
323122,7031780,58,Orthorhombic,2
323123,7031781,11,Monoclinic,1
323124,7031782,61,Orthorhombic,2
323125,7031783,76,Tetragonal,3
323126,7031784,2,Triclinic,0
323127,7031785,70,Orthorhombic,2
323128,7031786,2,Triclinic,0
323129,7031787,2,Triclinic,0
323130,7031788,15,Monoclinic,1
323131,7031789,13,Monoclinic,1
323132,7031790,15,Monoclinic,1
323133,7031791,15,Monoclinic,1
323134,7031792,54,Orthorhombic,2
323135,7031793,2,Triclinic,0
323136,7031794,2,Triclinic,0
323137,7031795,14,Monoclinic,1
323138,7031796,2,Triclinic,0
323139,7031797,14,Monoclinic,1
323140,7031798,2,Triclinic,0
323141,7031799,2,Triclinic,0
323142,7031800,29,Orthorhombic,2
323143,7031801,29,Orthorhombic,2
323144,7031802,2,Triclinic,0
323145,7031803,15,Monoclinic,1
323146,7031804,2,Triclinic,0
323147,7031805,14,Monoclinic,1
323148,7031807,2,Triclinic,0
323149,7031809,2,Triclinic,0
323150,7031810,14,Monoclinic,1
323151,7031811,2,Triclinic,0
323152,7031812,2,Triclinic,0
323153,7031813,14,Monoclinic,1
323154,7031814,14,Monoclinic,1
323155,7031815,14,Monoclinic,1
323156,7031816,2,Triclinic,0
323157,7031817,15,Monoclinic,1
323158,7031818,62,Orthorhombic,2
323159,7031819,2,Triclinic,0
323160,7031820,14,Monoclinic,1
323161,7031821,14,Monoclinic,1
323162,7031822,14,Monoclinic,1
323163,7031823,62,Orthorhombic,2
323164,7031824,14,Monoclinic,1
323165,7031825,14,Monoclinic,1
323166,7031826,2,Triclinic,0
323167,7031827,2,Triclinic,0
323168,7031828,15,Monoclinic,1
323169,7031829,61,Orthorhombic,2
323170,7031830,14,Monoclinic,1
323171,7031831,15,Monoclinic,1
323172,7031832,15,Monoclinic,1
323173,7031833,86,Tetragonal,3
323174,7031837,14,Monoclinic,1
323175,7031838,2,Triclinic,0
323176,7031839,14,Monoclinic,1
323177,7031840,14,Monoclinic,1
323178,7031841,15,Monoclinic,1
323179,7031842,14,Monoclinic,1
323180,7031843,14,Monoclinic,1
323181,7031844,56,Orthorhombic,2
323182,7031845,2,Triclinic,0
323183,7031846,14,Monoclinic,1
323184,7031847,2,Triclinic,0
323185,7031848,15,Monoclinic,1
323186,7031849,15,Monoclinic,1
323187,7031850,14,Monoclinic,1
323188,7031851,169,Hexagonal,5
323189,7031852,33,Orthorhombic,2
323190,7031853,14,Monoclinic,1
323191,7031854,14,Monoclinic,1
323192,7031855,2,Triclinic,0
323193,7031856,2,Triclinic,0
323194,7031857,2,Triclinic,0
323195,7031858,2,Triclinic,0
323196,7031859,14,Monoclinic,1
323197,7031860,2,Triclinic,0
323198,7031861,2,Triclinic,0
323199,7031862,1,Triclinic,0
323200,7031863,1,Triclinic,0
323201,7031864,79,Tetragonal,3
323202,7031865,79,Tetragonal,3
323203,7031866,62,Orthorhombic,2
323204,7031867,14,Monoclinic,1
323205,7031868,14,Monoclinic,1
323206,7031869,2,Triclinic,0
323207,7031870,14,Monoclinic,1
323208,7031871,14,Monoclinic,1
323209,7031872,14,Monoclinic,1
323210,7031873,14,Monoclinic,1
323211,7031874,14,Monoclinic,1
323212,7031875,15,Monoclinic,1
323213,7031876,15,Monoclinic,1
323214,7031877,15,Monoclinic,1
323215,7031878,43,Orthorhombic,2
323216,7031879,2,Triclinic,0
323217,7031880,2,Triclinic,0
323218,7031881,13,Monoclinic,1
323219,7031882,2,Triclinic,0
323220,7031883,55,Orthorhombic,2
323221,7031884,62,Orthorhombic,2
323222,7031885,14,Monoclinic,1
323223,7031886,15,Monoclinic,1
323224,7031887,2,Triclinic,0
323225,7031889,5,Monoclinic,1
323226,7031890,15,Monoclinic,1
323227,7031891,4,Monoclinic,1
