ID,space_group
7102706,14
7102707,2
7102708,2
7102709,14
7102710,2
7102711,14
7102712,14
7102713,2
7102714,63
7102715,2
7102716,122
7102717,61
7102718,61
7102719,4
7102720,19
7102721,4
7102722,9
7102723,19
7102724,9
7102725,19
7102726,19
7102727,15
7102728,19
7102729,15
7102730,14
7102733,2
7102734,14
7102735,82
7102736,2
7102737,2
7102738,205
7102739,205
7102740,2
7102741,166
7102742,166
7102743,166
7102744,166
7102745,166
7102746,14
7102747,2
7102748,2
7102749,2
7102750,2
7102751,12
7102752,4
7102753,19
7102754,2
7102755,148
7102756,191
7102757,14
7102758,19
7102759,14
7102760,2
7102761,14
7102762,14
7102763,14
7102764,14
7102765,19
7102766,14
7102768,2
7102769,14
7102770,2
7102771,14
7102772,14
7102773,14
7102774,14
7102775,2
7102776,15
7102777,14
7102778,23
7102779,23
7102780,14
7102781,14
7102782,4
7102783,14
7102785,2
7102786,2
7102787,2
7102788,15
7102789,14
7102790,14
7102791,14
7102792,14
7102793,2
7102794,14
7102795,15
7102796,15
7102797,19
7102798,14
7102799,14
7102800,15
7102801,2
7102802,15
7102803,4
7102804,14
7102805,9
7102806,126
7102808,14
7102809,19
7102810,61
7102811,165
7102812,14
7102813,14
7102814,14
7102817,15
7102818,14
7102819,2
7102820,62
7102821,5
7102822,5
7102823,2
7102824,15
7102825,2
7102826,2
7102827,2
7102828,2
7102829,15
7102830,2
7102831,2
7102832,14
7102833,14
7102834,14
7102835,14
7102836,14
7102837,15
7102838,15
7102839,15
7102840,230
7102841,14
7102842,2
7102843,14
7102844,62
7102845,15
7102846,2
7102847,14
7102848,61
7102849,96
7102850,4
7102851,4
7102852,19
7102853,19
7102854,19
7102855,62
7102856,88
7102857,14
7102858,14
7102859,88
7102860,33
7102861,138
7102862,138
7102863,15
7102865,148
7102866,148
7102867,18
7102868,14
7102869,2
7102870,14
7102871,2
7102872,14
7102873,14
7102874,14
7102877,2
7102878,15
7102879,9
7102880,88
7102881,14
7102882,18
7102883,4
7102884,2
7102885,15
7102887,88
7102888,2
7102889,2
7102890,14
7102891,2
7102892,2
7102893,19
7102894,2
7102896,14
7102897,2
7102898,14
7102899,2
7102900,229
7102901,141
7102902,146
7102903,14
7102904,14
7102905,1
7102906,14
7102907,161
7102908,14
7102909,173
7102910,173
7102911,14
7102912,2
7102913,33
7102914,173
7102915,14
7102916,14
7102917,19
7102918,2
7102920,60
7102921,14
7102922,2
7102923,43
7102924,14
7102925,14
7102926,43
7102927,167
7102928,14
7102929,14
7102930,45
7102931,2
7102932,2
7102933,2
7102934,218
7102935,218
7102936,13
7102937,14
7102938,14
7102939,14
7102940,2
7102941,19
7102942,15
7102943,5
7102944,2
7102945,14
7102946,14
7102947,9
7102948,2
7102949,144
7102950,179
7102951,14
7102952,142
7102953,15
7102954,14
7102955,15
7102956,14
7102957,14
7102958,15
7102960,14
7102961,33
7102962,61
7102963,9
7102964,33
7102965,4
7102966,18
7102967,78
7102968,19
7102969,19
7102970,19
7102972,14
7102973,15
7102974,15
7102975,161
7102976,4
7102977,14
7102978,14
7102979,14
7102980,2
7102981,2
7102982,14
7102983,2
7102984,2
7102985,2
7102986,14
7102987,14
7102988,14
7102989,4
7102990,222
7102991,2
7102992,2
7102993,14
7102994,195
7102996,14
7102997,2
7102998,19
7102999,2
7103000,14
7103001,2
7103002,14
7103003,2
7103004,19
7103005,19
7103006,19
7103007,19
7103009,14
7103013,4
7103019,122
7103020,62
7103021,167
7103022,167
7103023,14
7103024,14
7103025,33
7103026,14
7103027,167
7103028,167
7103029,167
7103030,18
7103031,209
7103032,18
7103033,24
7103034,14
7103035,4
7103036,2
7103037,14
7103041,15
7103042,43
7103043,14
7103044,2
7103045,61
7103046,14
7103047,29
7103048,15
7103049,179
7103050,14
7103051,14
7103052,176
7103053,176
7103054,176
7103055,176
7103056,176
7103057,15
7103058,14
7103059,14
7103060,15
7103061,96
7103062,17
7103063,1
7103065,5
7103066,18
7103067,61
7103068,14
7103069,14
7103070,19
7103071,33
7103072,2
7103073,14
7103074,14
7103075,14
7103076,14
7103077,2
7103078,14
7103079,14
7103080,2
7103081,62
7103082,170
7103083,2
7103084,14
7103085,2
7103087,2
7103088,2
7103089,14
7103090,14
7103091,14
7103092,61
7103093,14
7103094,14
7103095,2
7103097,14
7103099,61
7103100,14
7103101,14
7103102,15
7103103,2
7103104,2
7103105,14
7103106,14
7103107,45
7103108,19
7103109,14
7103110,14
7103112,2
7103113,14
7103114,14
7103115,15
7103116,14
7103117,4
7103118,2
7103119,14
7103120,4
7103121,56
7103122,14
7103123,14
7103124,14
7103125,9
7103126,2
7103127,14
7103128,14
7103129,2
7103130,14
7103131,225
7103132,14
7103134,2
7103135,205
7103136,15
7103137,2
7103138,19
7103139,15
7103140,15
7103141,2
7103142,14
7103143,2
7103144,2
7103145,2
7103146,205
7103147,205
7103148,2
7103149,2
7103150,15
7103151,2
7103152,2
7103153,2
7103154,2
7103155,2
7103156,2
7103157,2
7103158,2
7103159,15
7103160,60
7103161,15
7103162,43
7103163,14
7103164,4
7103165,5
7103166,4
7103167,14
7103168,33
7103169,19
7103170,15
7103171,33
7103172,43
7103173,14
7103174,14
7103175,14
7103176,43
7103177,15
7103178,2
7103179,14
7103180,14
7103181,61
7103182,2
7103183,2
7103185,1
7103186,2
7103187,2
7103188,14
7103189,205
7103190,14
7103191,19
7103192,1
7103193,57
7103194,63
7103195,11
7103196,14
7103197,18
7103198,18
7103199,85
7103200,2
7103201,14
7103202,15
7103203,14
7103204,2
7103205,14
7103206,88
7103207,88
7103208,14
7103209,64
7103210,2
7103211,4
7103212,56
7103213,2
7103214,14
7103215,15
7103218,178
7103219,14
7103220,2
7103221,14
7103222,148
7103223,2
7103224,15
7103225,15
7103226,14
7103227,163
7103228,14
7103229,14
7103230,2
7103231,2
7103232,14
7103233,14
7103234,14
7103235,14
7103236,14
7103237,2
7103238,14
7103239,2
7103240,19
7103241,14
7103242,14
7103243,14
7103244,2
7103246,15
7103247,12
7103248,12
7103249,2
7103250,14
7103251,12
7103252,2
7103253,14
7103254,43
7103255,14
7103256,19
7103257,2
7103258,14
7103259,225
7103260,225
7103261,4
7103264,14
7103265,14
7103266,4
7103267,5
7103268,2
7103269,9
7103270,60
7103271,15
7103272,5
7103273,5
7103274,4
7103275,2
7103276,2
7103277,61
7103278,14
7103279,14
7103280,14
7103281,62
7103282,4
7103283,14
7103284,2
7103285,14
7103286,14
7103287,154
7103288,19
7103289,4
7103290,2
7103291,14
7103292,33
7103294,2
7103295,14
7103296,2
7103297,2
7103298,15
7103299,14
7103300,2
7103301,2
7103302,14
7103303,14
7103304,14
7103305,15
7103306,19
7103307,5
7103308,14
7103309,14
7103310,33
7103311,14
7103312,2
7103313,14
7103314,14
7103315,2
7103316,7
7103317,2
7103318,4
7103319,19
7103320,14
7103321,61
7103322,2
7103323,14
7103324,176
7103325,15
7103326,60
7103327,2
7103328,14
7103329,15
7103330,19
7103331,2
7103332,2
7103333,14
7103334,98
7103335,98
7103337,82
7103338,2
7103339,61
7103340,43
7103341,24
7103342,4
7103343,2
7103344,33
7103345,88
7103346,14
7103348,14
7103349,2
7103350,19
7103351,2
7103352,14
7103353,14
7103354,2
7103355,2
7103356,14
7103357,148
7103358,15
7103359,14
7103361,14
7103362,14
7103363,14
7103364,14
7103365,14
7103366,2
7103367,13
7103368,14
7103369,14
7103371,176
7103372,14
7103373,14
7103374,15
7103375,14
7103376,14
7103377,2
7103378,2
7103379,2
7103380,2
7103381,14
7103382,78
7103383,11
7103384,19
7103385,19
7103387,176
7103388,14
7103389,43
7103390,2
7103391,2
7103392,15
7103393,2
7103394,14
7103395,176
7103396,176
7103397,14
7103398,170
7103399,14
7103400,1
7103401,14
7103402,2
7103403,2
7103404,14
7103405,14
7103406,14
7103407,14
7103408,11
7103409,2
7103410,12
7103411,14
7103412,2
7103413,14
7103414,14
7103415,14
7103416,14
7103417,14
7103418,14
7103419,2
7103420,31
7103423,12
7103424,1
7103425,2
7103426,15
7103427,15
7103428,96
7103429,14
7103430,15
7103431,14
7103432,2
7103433,14
7103434,14
7103435,14
7103436,14
7103437,4
7103438,19
7103439,14
7103440,2
7103441,14
7103442,61
7103443,15
7103444,152
7103445,19
7103446,19
7103447,148
7103448,2
7103449,62
7103450,62
7103451,148
7103452,148
7103453,148
7103454,148
7103455,148
7103456,14
7103457,2
7103458,15
7103459,2
7103460,14
7103461,2
7103462,61
7103463,15
7103464,148
7103465,14
7103466,2
7103467,167
7103468,61
7103469,60
7103470,14
7103471,4
7103472,61
7103473,14
7103474,4
7103475,4
7103476,3
7103477,9
7103478,2
7103479,2
7103480,14
7103481,14
7103482,15
7103483,14
7103484,2
7103485,14
7103486,61
7103487,2
7103488,62
7103489,12
7103490,2
7103491,15
7103493,29
7103494,57
7103495,13
7103496,13
7103497,5
7103498,1
7103499,9
7103500,14
7103501,19
7103502,15
7103503,14
7103504,15
7103505,15
7103506,2
7103507,2
7103508,2
7103509,1
7103510,4
7103511,11
7103512,14
7103513,2
7103514,1
7103515,61
7103516,14
7103517,61
7103518,14
7103519,14
7103520,4
7103521,19
7103522,4
7103523,60
7103524,2
7103525,13
7103526,2
7103527,60
7103528,2
7103529,15
7103530,14
7103531,205
7103532,56
7103533,19
7103534,4
7103535,4
7103536,19
7103537,2
7103538,2
7103539,14
7103540,2
7103541,2
7103542,14
7103543,14
7103544,2
7103545,14
7103546,2
7103547,4
7103548,2
7103549,15
7103550,2
7103551,148
7103552,29
7103553,15
7103554,2
7103555,2
7103556,14
7103558,14
7103559,2
7103560,15
7103561,14
7103562,14
7103563,163
7103564,2
7103565,4
7103566,19
7103567,33
7103568,2
7103569,19
7103570,2
7103571,2
7103572,2
7103573,61
7103574,2
7103575,19
7103576,2
7103577,15
7103578,2
7103579,14
7103580,14
7103581,142
7103582,94
7103583,167
7103584,167
7103585,14
7103587,15
7103588,2
7103590,4
7103591,14
7103592,2
7103593,15
7103594,61
7103595,2
7103596,14
7103597,15
7103599,14
7103600,2
7103601,96
7103602,2
7103603,14
7103604,14
7103605,2
7103606,2
7103607,2
7103608,2
7103609,14
7103610,148
7103611,2
7103612,14
7103613,58
7103614,62
7103615,14
7103616,2
7103617,2
7103618,15
7103620,4
7103621,13
7103622,14
7103623,2
7103624,15
7103625,88
7103626,88
7103627,14
7103628,14
7103629,14
7103630,33
7103631,14
7103632,5
7103633,2
7103634,2
7103635,2
7103636,2
7103637,60
7103638,60
7103639,15
7103640,19
7103641,14
7103642,14
7103643,14
7103644,14
7103645,167
7103646,33
7103647,14
7103649,14
7103650,14
7103651,14
7103652,19
7103653,4
7103654,4
7103655,2
7103656,56
7103657,9
7103658,14
7103659,2
7103660,14
7103661,15
7103662,2
7103663,148
7103664,14
7103665,15
7103666,2
7103667,4
7103668,4
7103669,179
7103670,2
7103671,2
7103672,14
7103673,14
7103674,14
7103676,2
7103677,14
7103678,2
7103679,2
7103681,14
7103682,19
7103683,2
7103684,14
7103685,62
7103686,14
7103687,5
7103688,13
7103689,15
7103690,14
7103691,2
7103692,167
7103693,14
7103694,167
7103695,167
7103696,14
7103697,2
7103698,14
7103699,14
7103700,2
7103701,14
7103702,19
7103703,15
7103704,2
7103705,19
7103706,15
7103707,14
7103708,15
7103709,62
7103710,2
7103711,15
7103712,19
7103713,18
7103714,88
7103715,61
7103716,14
7103718,179
7103719,15
7103720,14
7103721,58
7103722,58
7103723,14
7103724,12
7103726,13
7103727,4
7103728,4
7103729,15
7103730,4
7103731,2
7103732,19
7103733,2
7103734,2
7103735,14
7103736,60
7103737,7
7103739,13
7103740,19
7103741,19
7103742,14
7103743,2
7103744,15
7103745,52
7103746,14
7103747,14
7103748,14
7103749,14
7103750,2
7103751,4
7103752,14
7103753,14
7103754,14
7103755,4
7103756,61
7103757,167
7103758,2
7103759,14
7103760,2
7103761,14
7103762,92
7103763,14
7103764,14
7103765,19
7103766,14
7103767,2
7103768,14
7103769,15
7103770,19
7103771,15
7103772,14
7103774,14
7103775,33
7103776,14
7103777,33
7103778,61
7103779,14
7103780,2
7103781,2
7103782,2
7103783,14
7103784,15
7103785,14
7103786,2
7103787,14
7103788,14
7103789,2
7103792,14
7103793,14
7103794,58
7103795,14
7103796,14
7103797,2
7103798,2
7103799,14
7103800,14
7103801,14
7103802,2
7103803,14
7103804,2
7103805,19
7103806,2
7103807,148
7103808,2
7103809,78
7103810,148
7103811,14
7103812,14
7103813,2
7103814,2
7103815,14
7103816,62
7103818,14
7103819,161
7103820,4
7103821,14
7103822,87
7103823,57
7103825,2
7103826,14
7103827,14
7103828,211
7103829,2
7103830,62
7103831,14
7103832,14
7103833,33
7103834,14
7103835,14
7103836,2
7103837,2
7103838,15
7103839,14
7103840,2
7103841,2
7103842,2
7103843,5
7103844,61
7103845,14
7103846,13
7103848,14
7103850,5
7103851,5
7103852,19
7103853,4
7103854,19
7103855,61
7103856,4
7103857,14
7103858,14
7103859,14
7103860,5
7103861,19
7103862,14
7103864,61
7103865,167
7103866,14
7103867,14
7103868,14
7103869,14
7103870,14
7103871,14
7103872,2
7103873,14
7103874,14
7103875,7
7103876,14
7103877,14
7103878,14
7103879,14
7103880,2
7103881,15
7103882,2
7103883,15
7103884,19
7103885,118
7103886,122
7103887,14
7103888,4
7103889,19
7103890,2
7103891,14
7103892,2
7103893,14
7103894,2
7103895,14
7103896,2
7103897,14
7103898,5
7103899,5
7103900,2
7103901,9
7103902,4
7103903,14
7103904,88
7103905,88
7103906,61
7103907,68
7103908,2
7103909,4
7103910,14
7103911,14
7103912,14
7103913,167
7103914,19
7103915,19
7103916,7
7103917,2
7103918,2
7103919,4
7103920,14
7103921,2
7103922,14
7103923,14
7103924,14
7103925,15
7103926,2
7103927,2
7103928,2
7103929,2
7103930,2
7103931,2
7103933,43
7103934,2
7103935,2
7103936,19
7103937,2
7103938,2
7103939,2
7103940,14
7103941,2
7103942,15
7103943,14
7103944,19
7103945,2
7103946,2
7103947,14
7103948,14
7103949,61
7103950,14
7103951,2
7103952,14
7103953,61
7103954,14
7103955,15
7103956,14
7103958,33
7103959,14
7103960,2
7103961,61
7103962,14
7103963,60
7103964,29
7103965,14
7103966,14
7103967,61
7103968,29
7103969,2
7103970,15
7103971,2
7103972,14
7103973,2
7103974,2
7103975,96
7103976,15
7103977,33
7103978,143
7103979,4
7103980,52
7103981,2
7103982,2
7103983,14
7103984,2
7103985,15
7103986,15
7103987,61
7103988,61
7103989,14
7103990,33
7103991,74
7103992,4
7103993,14
7103994,14
7103995,2
7103996,14
7103997,2
7103998,2
7103999,4
7104000,4
7104001,4
7104002,19
7104003,2
7104004,14
7104005,33
7104006,2
7104007,61
7104008,2
7104009,19
7104011,14
7104013,19
7104014,29
7104015,14
7104016,14
7104017,14
7104018,14
7104019,88
7104020,110
7104021,61
7104022,18
7104023,2
7104024,61
7104025,14
7104026,29
7104027,2
7104028,14
7104029,148
7104030,148
7104031,2
7104033,14
7104034,61
7104035,14
7104036,15
7104037,15
7104038,15
7104039,14
7104041,14
7104043,14
7104044,15
7104045,14
7104046,14
7104047,33
7104048,2
7104049,14
7104050,2
7104051,61
7104052,2
7104053,2
7104054,2
7104055,15
7104056,15
7104057,15
7104058,15
7104059,15
7104060,15
7104061,148
7104063,163
7104064,23
7104065,94
7104066,148
7104067,199
7104068,15
7104069,61
7104070,2
7104071,15
7104072,14
7104073,14
7104074,14
7104075,167
7104076,148
7104077,2
7104078,2
7104079,4
7104081,18
7104082,15
7104083,2
7104084,14
7104085,14
7104086,2
7104087,4
7104088,4
7104089,19
7104090,2
7104091,14
7104092,14
7104093,14
7104094,14
7104095,14
7104096,4
7104097,14
7104098,2
7104099,15
7104100,14
7104101,61
7104103,11
7104104,36
7104105,62
7104106,2
7104107,82
7104108,15
7104109,154
7104110,15
7104111,15
7104112,15
7104113,14
7104115,2
7104117,15
7104118,163
7104119,62
7104120,2
7104121,61
7104122,2
7104124,15
7104125,14
7104126,14
7104128,14
7104129,4
7104130,4
7104131,29
7104134,2
7104135,2
7104136,2
7104137,14
7104138,14
7104139,2
7104140,19
7104141,15
7104142,61
7104143,61
7104144,56
7104145,15
7104146,14
7104147,19
7104148,19
7104149,2
7104150,2
7104151,14
7104152,14
7104153,2
7104154,148
7104155,14
7104156,88
7104157,88
7104158,14
7104159,4
7104160,15
7104161,85
7104162,19
7104163,19
7104164,29
7104165,29
7104166,4
7104167,33
7104170,14
7104171,14
7104172,9
7104173,2
7104174,14
7104175,14
7104176,4
7104177,2
7104178,9
7104179,2
7104180,14
7104181,2
7104182,14
7104183,14
7104184,12
7104185,14
7104186,14
7104187,14
7104188,198
7104189,14
7104190,15
7104191,14
7104192,14
7104193,15
7104194,2
7104195,2
7104196,19
7104197,33
7104198,2
7104199,15
7104200,78
7104201,78
7104202,2
7104203,14
7104204,56
7104205,15
7104206,52
7104207,52
7104208,33
7104209,33
7104210,33
7104211,33
7104212,2
7104213,2
7104214,19
7104215,19
7104216,19
7104217,19
7104218,2
7104219,14
7104220,2
7104221,2
7104223,2
7104224,15
7104225,225
7104226,2
7104227,14
7104228,92
7104229,14
7104230,11
7104231,12
7104232,2
7104233,148
7104234,2
7104235,14
7104236,14
7104237,2
7104238,14
7104239,2
7104240,14
7104241,4
7104242,2
7104243,14
7104244,14
7104245,14
7104246,14
7104247,61
7104248,14
7104249,14
7104250,4
7104251,14
7104252,4
7104253,14
7104254,14
7104255,2
7104256,14
7104257,2
7104258,14
7104259,4
7104260,2
7104261,14
7104262,14
7104263,14
7104264,14
7104265,61
7104266,14
7104267,14
7104268,4
7104269,14
7104270,14
7104271,14
7104272,2
7104273,2
7104274,33
7104275,14
7104276,33
7104277,61
7104278,14
7104279,2
7104280,2
7104282,61
7104283,4
7104284,4
7104285,2
7104287,2
7104288,2
7104289,14
7104290,14
7104291,14
7104292,14
7104293,2
7104294,14
